Pollinator.name,Taxa,Genus,Species,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference
Paratrigona.lineata,Paratrigona lineata,Paratrigona,lineata,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Paratrigona.lineata,Paratrigona lineata,Paratrigona,lineata,Eriosema glabrum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Paratrigona.lineata,Paratrigona lineata,Paratrigona,lineata,Rhynchanthera grandiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Paratrigona.lineata,Paratrigona lineata,Paratrigona,lineata,Rhynchanthera grandiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Partamona.cupira,Partamona cupira,Partamona,cupira,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Partamona.cupira,Partamona cupira,Partamona,cupira,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Partamona.cupira,Partamona cupira,Partamona,cupira,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Partamona.cupira,Partamona cupira,Partamona,cupira,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Partamona.cupira,Partamona cupira,Partamona,cupira,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Rhynchospora elatior,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Scaptotrigona.postica,Scaptotrigona postica,Scaptotrigona,postica,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Stryphnodendron adstringens,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Solanum paniculatum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Solanum paniculatum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.vestita,Xylocopa vestita,Xylocopa,vestita,Solanum paniculatum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Agapostemon.chapadensis,Agapostemon chapadensis,Agapostemon,chapadensis,Pterodon emarginatus,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Solanum paniculatum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.morio,Bombus morio,Bombus,morio,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.morio,Bombus morio,Bombus,morio,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.sp,Centris sp,Centris,sp,Sabicea brasiliensis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.sp,Centris sp,Centris,sp,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.aenea,Centris aenea,Centris,aenea,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.aenea,Centris aenea,Centris,aenea,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.sp,Centris sp,Centris,sp,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.tarsata,Centris tarsata,Centris,tarsata,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.tarsata,Centris tarsata,Centris,tarsata,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.tarsata,Centris tarsata,Centris,tarsata,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.tarsata,Centris tarsata,Centris,tarsata,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Ceratina.sp,Ceratina sp,Ceratina,sp,Ouratea hexasperma,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Ceratina.sp,Ceratina sp,Ceratina,sp,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Colletes.petropolitanus,Colletes petropolitanus,Colletes,petropolitanus,Trimezia sp.,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dasyhalonia.phaeoptera,Dasyhalonia phaeoptera,Dasyhalonia,phaeoptera,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dianthidium.sp,Dianthidium sp,Dianthidium,sp,Ouratea hexasperma,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epanthidium.tigrinum,Epanthidium tigrinum,Epanthidium,tigrinum,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dasyhalonia.sp,Dasyhalonia sp,Dasyhalonia,sp,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Exomalopsis.sp,Exomalopsis sp,Exomalopsis,sp,Sabicea brasiliensis,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Gaesischia.belophora,Gaesischia belophora,Gaesischia,belophora,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.terrestris,Megachile terrestris,Megachile,terrestris,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.terrestris,Megachile terrestris,Megachile,terrestris,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Melissoptila.richardiae,Melissoptila richardiae,Melissoptila,richardiae,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Melissoptila.richardiae,Melissoptila richardiae,Melissoptila,richardiae,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Melissoptila.richardiae,Melissoptila richardiae,Melissoptila,richardiae,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Mesonychium.coerulescens,Mesonychium coerulescens,Mesonychium,coerulescens,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Mesoplia.rufipes,Mesoplia rufipes,Mesoplia,rufipes,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Mesoplia.rufipes,Mesoplia rufipes,Mesoplia,rufipes,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Mesoplia.rufipes,Mesoplia rufipes,Mesoplia,rufipes,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Pseudaugochlora.sp,Pseudaugochlora sp,Pseudaugochlora,sp,Qualea grandiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Ruellia incompta,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Stryphnodendron adstringens,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Tetragona.clavipes,Tetragona clavipes,Tetragona,clavipes,Qualea grandiflora,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.branneri,Trigona branneri,Trigona,branneri,Pterandra pyroidea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterandra pyroidea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterandra pyroidea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Pterandra pyroidea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Solanum lycocarpum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Eriosema glabrum,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.sp,Trigona sp,Trigona,sp,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Agapostemon.chapadensis,Agapostemon chapadensis,Agapostemon,chapadensis,Ruellia incompta,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Anthodioctes.megachiloides,Anthodioctes megachiloides,Anthodioctes,megachiloides,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Anthodioctes.megachiloides,Anthodioctes megachiloides,Anthodioctes,megachiloides,Lepidaploa aurea,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Bombus.atratus,Bombus atratus,Bombus,atratus,Lippia rotundifolia,1,bbg,,,,,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
